game_id,game_date,game_time_utc,game_date_est,game_code,arena_name,arena_city,arena_state,home_team,away_team,home_score_sched,away_score_sched,espn_event_id,espn_game_name,espn_start,odds_provider_id,odds_provider_name,market_details,market_over_under_current,market_spread_current,market_home_ml_current,market_away_ml_current,market_home_spread_close,market_away_spread_close,market_home_spread_open,market_away_spread_open,market_total_close,market_total_open,market_total_current,market_home_ml_close,market_away_ml_close,market_home_implied_prob_close_raw,market_away_implied_prob_close_raw,market_home_implied_prob_close,market_away_implied_prob_close
0022500705,02/01/2026 00:00:00,2026-02-01 23:00:00+00:00,20260201,20260201/CHIMIA,Kaseya Center,Miami,FL,MIA,CHI,134,91,401810560,Chicago Bulls at Miami Heat,2026-02-01T23:00Z,100,Draft Kings,MIA -5.5,233.5,-5.5,-218.0,180.0,-5.5,5.5,-3.5,3.5,233.5,235.5,233.5,-218.0,180.0,0.6855345911949685,0.35714285714285715,0.6574752261956054,0.34252477380439467
0022500706,02/01/2026 00:00:00,2026-02-01 23:00:00+00:00,20260201,20260201/UTATOR,Scotiabank Arena,Toronto,ON,TOR,UTA,107,100,401810561,Utah Jazz at Toronto Raptors,2026-02-01T23:00Z,100,Draft Kings,TOR -10.5,234.5,-10.5,-395.0,310.0,-10.5,10.5,-11.5,11.5,234.5,233.5,234.5,-395.0,310.0,0.797979797979798,0.24390243902439024,0.7659021045164341,0.23409789548356585
0022500707,02/01/2026 00:00:00,2026-02-01 23:00:00+00:00,20260201,20260201/SACWAS,Capital One Arena,Washington,DC,WAS,SAC,116,112,401810562,Sacramento Kings at Washington Wizards,2026-02-01T23:00Z,100,Draft Kings,SAC -1.5,226.5,1.5,-102.0,-118.0,1.5,-1.5,2.5,-2.5,226.5,230.5,226.5,-102.0,-118.0,0.504950495049505,0.5412844036697247,0.4826358742837298,0.5173641257162701
0022500708,02/01/2026 00:00:00,2026-02-02 00:00:00+00:00,20260201,20260201/LALNYK,Madison Square Garden,New York,NY,NYK,LAL,112,100,401810563,Los Angeles Lakers at New York Knicks,2026-02-02T00:00Z,100,Draft Kings,NY -5.5,227.5,-5.5,-225.0,185.0,-5.5,5.5,-4.5,4.5,227.5,229.5,227.5,-225.0,185.0,0.6923076923076923,0.3508771929824561,0.6636481241914618,0.33635187580853815
0022500709,02/01/2026 00:00:00,2026-02-02 01:00:00+00:00,20260201,20260201/LACPHX,Mortgage Matchup Center,Phoenix,AZ,PHX,LAC,93,117,401810564,LA Clippers at Phoenix Suns,2026-02-02T01:00Z,100,Draft Kings,PHX -2.5,209.5,-2.5,-148.0,124.0,-2.5,2.5,-1.5,1.5,209.5,214.5,209.5,-148.0,124.0,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.42794036443953615
0022500703,02/01/2026 00:00:00,2026-02-02 02:00:00+00:00,20260201,20260201/ORLSAS,Frost Bank Center,San Antonio,TX,SAS,ORL,112,103,401810558,Orlando Magic at San Antonio Spurs,2026-02-02T02:00Z,100,Draft Kings,SA -4.5,222.5,-4.5,-198.0,164.0,-4.5,4.5,-6.5,6.5,222.5,225.5,222.5,-198.0,164.0,0.6644295302013423,0.3787878787878788,0.6369041816941223,0.3630958183058778
0022500710,02/01/2026 00:00:00,2026-02-02 02:00:00+00:00,20260201,20260201/CLEPOR,Moda Center,Portland,OR,POR,CLE,111,130,401810565,Cleveland Cavaliers at Portland Trail Blazers,2026-02-02T02:00Z,100,Draft Kings,CLE -3.5,228.5,3.5,150.0,-180.0,3.5,-3.5,1.5,-1.5,228.5,229.5,228.5,150.0,-180.0,0.4,0.6428571428571429,0.3835616438356164,0.6164383561643836
0022500711,02/01/2026 00:00:00,2026-02-02 02:30:00+00:00,20260201,20260201/OKCDEN,Ball Arena,Denver,CO,DEN,OKC,111,121,401810566,Oklahoma City Thunder at Denver Nuggets,2026-02-02T02:30Z,100,Draft Kings,OKC -7.5,225.5,7.5,190.0,-230.0,7.5,-7.5,4.5,-4.5,225.5,228.5,225.5,190.0,-230.0,0.3448275862068966,0.696969696969697,0.33099297893681046,0.6690070210631895
0022500712,02/02/2026 00:00:00,2026-02-02 20:00:00+00:00,20260202,20260202/NOPCHA,Spectrum Center,Charlotte,NC,CHA,NOP,102,95,401810567,New Orleans Pelicans at Charlotte Hornets,2026-02-02T20:00Z,100,Draft Kings,CHA -6.5,230.5,-6.5,-278.0,225.0,-6.5,6.5,-6.5,6.5,230.5,235.5,230.5,-278.0,225.0,0.7354497354497355,0.3076923076923077,0.705033164260632,0.2949668357393679
0022500713,02/02/2026 00:00:00,2026-02-03 00:00:00+00:00,20260202,20260202/HOUIND,Gainbridge Fieldhouse,Indianapolis,IN,IND,HOU,114,118,401810568,Houston Rockets at Indiana Pacers,2026-02-03T00:00Z,100,Draft Kings,HOU -6.5,218.5,6.5,205.0,-250.0,6.5,-6.5,5.5,-5.5,218.5,218.5,218.5,205.0,-250.0,0.32786885245901637,0.7142857142857143,0.31460674157303364,0.6853932584269663
0022500714,02/02/2026 00:00:00,2026-02-03 00:30:00+00:00,20260202,20260202/MINMEM,FedExForum,Memphis,TN,MEM,MIN,137,128,401810569,Minnesota Timberwolves at Memphis Grizzlies,2026-02-03T00:30Z,100,Draft Kings,MIN -7.5,232.5,7.5,245.0,-305.0,7.5,-7.5,7.5,-7.5,232.5,226.5,232.5,245.0,-305.0,0.2898550724637681,0.7530864197530864,0.27792074112197634,0.7220792588780237
0022500715,02/02/2026 00:00:00,2026-02-03 03:00:00+00:00,20260202,20260202/PHILAC,Intuit Dome,Inglewood,CA,LAC,PHI,113,128,401810570,Philadelphia 76ers at LA Clippers,2026-02-03T03:00Z,100,Draft Kings,PHI -1.5,220.5,1.5,-105.0,-115.0,1.5,-1.5,-2.5,2.5,220.5,221.5,220.5,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.4891657638136511,0.5108342361863488
0022500716,02/03/2026 00:00:00,2026-02-04 00:00:00+00:00,20260203,20260203/DENDET,Little Caesars Arena,Detroit,MI,DET,DEN,124,121,401810571,Denver Nuggets at Detroit Pistons,2026-02-04T00:00Z,100,Draft Kings,DET -5.5,229.5,-5.5,-192.0,160.0,-5.5,5.5,-6.5,6.5,229.5,224.5,229.5,-192.0,160.0,0.6575342465753424,0.38461538461538464,0.6309403437815976,0.3690596562184025
0022500717,02/03/2026 00:00:00,2026-02-04 00:00:00+00:00,20260203,20260203/UTAIND,Gainbridge Fieldhouse,Indianapolis,IN,IND,UTA,122,131,401810572,Utah Jazz at Indiana Pacers,2026-02-04T00:00Z,100,Draft Kings,UTAH -2.5,232.5,2.5,120.0,-142.0,2.5,-2.5,-4.5,4.5,232.5,236.5,232.5,120.0,-142.0,0.45454545454545453,0.5867768595041323,0.43650793650793646,0.5634920634920635
0022500718,02/03/2026 00:00:00,2026-02-04 00:00:00+00:00,20260203,20260203/NYKWAS,Capital One Arena,Washington,DC,WAS,NYK,101,132,401810573,New York Knicks at Washington Wizards,2026-02-04T00:00Z,100,Draft Kings,NY -12.5,227.5,12.5,455.0,-625.0,12.5,-12.5,13.5,-13.5,227.5,226.5,227.5,455.0,-625.0,0.18018018018018017,0.8620689655172413,0.17287630402384502,0.827123695976155
0022500719,02/03/2026 00:00:00,2026-02-04 00:30:00+00:00,20260203,20260203/LALBKN,Barclays Center,Brooklyn,NY,BKN,LAL,109,125,401810574,Los Angeles Lakers at Brooklyn Nets,2026-02-04T00:30Z,100,Draft Kings,LAL -7.5,223.5,7.5,270.0,-340.0,7.5,-7.5,8.5,-8.5,223.5,222.5,223.5,270.0,-340.0,0.2702702702702703,0.7727272727272727,0.2591283863368669,0.740871613663133
0022500720,02/03/2026 00:00:00,2026-02-04 00:30:00+00:00,20260203,20260203/ATLMIA,Kaseya Center,Miami,FL,MIA,ATL,115,127,401810575,Atlanta Hawks at Miami Heat,2026-02-04T00:30Z,100,Draft Kings,MIA -1.5,235.5,-1.5,-118.0,-102.0,-1.5,1.5,-5.5,5.5,235.5,237.5,235.5,-118.0,-102.0,0.5412844036697247,0.504950495049505,0.5173641257162701,0.4826358742837298
0022500721,02/03/2026 00:00:00,2026-02-04 01:00:00+00:00,20260203,20260203/BOSDAL,American Airlines Center,Dallas,TX,DAL,BOS,100,110,401810576,Boston Celtics at Dallas Mavericks,2026-02-04T01:00Z,100,Draft Kings,BOS -7.5,223.5,7.5,215.0,-265.0,7.5,-7.5,7.5,-7.5,223.5,223.5,223.5,215.0,-265.0,0.31746031746031744,0.726027397260274,0.30423004792665137,0.6957699520733487
0022500722,02/03/2026 00:00:00,2026-02-04 01:00:00+00:00,20260203,20260203/CHIMIL,Fiserv Forum,Milwaukee,WI,MIL,CHI,131,115,401810577,Chicago Bulls at Milwaukee Bucks,2026-02-04T01:00Z,100,Draft Kings,CHI -1.5,222.5,1.5,-102.0,-118.0,1.5,-1.5,2.5,-2.5,222.5,227.5,222.5,-102.0,-118.0,0.504950495049505,0.5412844036697247,0.4826358742837298,0.5173641257162701
0022500723,02/03/2026 00:00:00,2026-02-04 01:00:00+00:00,20260203,20260203/ORLOKC,Paycom Center,Oklahoma City,OK,OKC,ORL,128,92,401810578,Orlando Magic at Oklahoma City Thunder,2026-02-04T01:00Z,100,Draft Kings,OKC -11.5,222.5,-11.5,-520.0,390.0,-11.5,11.5,-7.5,7.5,222.5,219.5,222.5,-520.0,390.0,0.8387096774193549,0.20408163265306123,0.8042929292929294,0.19570707070707072
0022500724,02/03/2026 00:00:00,2026-02-04 03:00:00+00:00,20260203,20260203/PHIGSW,Chase Center,San Francisco,CA,GSW,PHI,94,113,401810579,Philadelphia 76ers at Golden State Warriors,2026-02-04T03:00Z,100,Draft Kings,GS -4.5,222.5,-4.5,-175.0,145.0,-4.5,4.5,-1.5,1.5,222.5,217.5,222.5,-175.0,145.0,0.6363636363636364,0.40816326530612246,0.6092362344582594,0.39076376554174075
0022500725,02/03/2026 00:00:00,2026-02-04 04:00:00+00:00,20260203,20260203/PHXPOR,Moda Center,Portland,OR,POR,PHX,125,130,401810580,Phoenix Suns at Portland Trail Blazers,2026-02-04T04:00Z,100,Draft Kings,PHX -2.5,218.5,2.5,124.0,-148.0,2.5,-2.5,2.5,-2.5,218.5,222.5,218.5,124.0,-148.0,0.44642857142857145,0.5967741935483871,0.42794036443953615,0.5720596355604638
0022500726,02/04/2026 00:00:00,2026-02-05 00:00:00+00:00,20260204,20260204/DENNYK,Madison Square Garden,New York,NY,NYK,DEN,134,127,401810581,Denver Nuggets at New York Knicks,2026-02-05T00:00Z,100,Draft Kings,NY -4.5,228.5,-4.5,-192.0,160.0,-4.5,4.5,-4.5,4.5,228.5,226.5,228.5,-192.0,160.0,0.6575342465753424,0.38461538461538464,0.6309403437815976,0.3690596562184025
0022500727,02/04/2026 00:00:00,2026-02-05 00:30:00+00:00,20260204,20260204/MINTOR,Scotiabank Arena,Toronto,ON,TOR,MIN,126,128,401810582,Minnesota Timberwolves at Toronto Raptors,2026-02-05T00:30Z,100,Draft Kings,MIN -2.5,228.5,2.5,120.0,-142.0,2.5,-2.5,-1.5,1.5,228.5,225.5,228.5,120.0,-142.0,0.45454545454545453,0.5867768595041323,0.43650793650793646,0.5634920634920635
0022500728,02/04/2026 00:00:00,2026-02-05 01:00:00+00:00,20260204,20260204/BOSHOU,Toyota Center,Houston,TX,HOU,BOS,93,114,401810583,Boston Celtics at Houston Rockets,2026-02-05T01:00Z,100,Draft Kings,HOU -8.5,210.5,-8.5,-305.0,245.0,-8.5,8.5,-5.5,5.5,210.5,216.5,210.5,-305.0,245.0,0.7530864197530864,0.2898550724637681,0.7220792588780237,0.27792074112197634
0022500729,02/04/2026 00:00:00,2026-02-05 01:00:00+00:00,20260204,20260204/NOPMIL,Fiserv Forum,Milwaukee,WI,MIL,NOP,141,137,401810584,New Orleans Pelicans at Milwaukee Bucks,2026-02-05T01:00Z,100,Draft Kings,NO -4.5,223.5,4.5,150.0,-180.0,4.5,-4.5,4.5,-4.5,223.5,222.5,223.5,150.0,-180.0,0.4,0.6428571428571429,0.3835616438356164,0.6164383561643836
0022500730,02/04/2026 00:00:00,2026-02-05 02:30:00+00:00,20260204,20260204/OKCSAS,Frost Bank Center,San Antonio,TX,SAS,OKC,116,106,401810585,Oklahoma City Thunder at San Antonio Spurs,2026-02-05T02:30Z,100,Draft Kings,SA -9.5,221.5,-9.5,-410.0,320.0,-9.5,9.5,2.5,-2.5,221.5,226.5,221.5,-410.0,320.0,0.803921568627451,0.23809523809523808,0.771505376344086,0.22849462365591394
0022500731,02/04/2026 00:00:00,2026-02-05 03:00:00+00:00,20260204,20260204/MEMSAC,Golden 1 Center,Sacramento,CA,SAC,MEM,125,129,401810586,Memphis Grizzlies at Sacramento Kings,2026-02-05T03:00Z,100,Draft Kings,SAC -2.5,236.5,-2.5,-148.0,124.0,-2.5,2.5,-2.5,2.5,236.5,230.5,236.5,-148.0,124.0,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.42794036443953615
0022500732,02/04/2026 00:00:00,2026-02-05 03:30:00+00:00,20260204,20260204/CLELAC,Intuit Dome,Inglewood,CA,LAC,CLE,91,124,401810587,Cleveland Cavaliers at LA Clippers,2026-02-05T03:30Z,100,Draft Kings,CLE -2.5,221.5,2.5,124.0,-148.0,2.5,-2.5,1.5,-1.5,221.5,221.5,221.5,124.0,-148.0,0.44642857142857145,0.5967741935483871,0.42794036443953615,0.5720596355604638
0022500733,02/05/2026 00:00:00,2026-02-06 00:00:00+00:00,20260205,20260205/WASDET,Little Caesars Arena,Detroit,MI,DET,WAS,117,126,401810588,Washington Wizards at Detroit Pistons,2026-02-06T00:00Z,100,Draft Kings,DET -16.5,227.5,-16.5,-1200.0,750.0,-16.5,16.5,-14.5,14.5,227.5,224.5,227.5,-1200.0,750.0,0.9230769230769231,0.11764705882352941,0.8869565217391304,0.11304347826086955
